image_path,label,split
../data/hagrid_dataset/stop/18db94eb-8120-4f6a-b0ed-2fdbbe591568.jpg,stop,train
../data/hagrid_dataset/stop/bff912c6-7ec6-4362-96f1-5c273355cf9d.jpg,stop,train
../data/hagrid_dataset/stop/24192c7c-63b4-4bb0-8198-083495aebbdb.jpg,stop,train
../data/hagrid_dataset/stop/732c2000-00b5-4c50-bc78-6b9ea8ad06ef.jpg,stop,train
../data/hagrid_dataset/stop/c0ce58d0-f6ad-43b8-a697-85c44a6e36b2.jpg,stop,train
../data/hagrid_dataset/stop/13b1d04a-ea7a-42ea-b166-266a3424005c.jpg,stop,train
../data/hagrid_dataset/stop/47932491-b56d-48c7-9dc0-f09120c44460.jpg,stop,train
../data/hagrid_dataset/stop/8b819ba6-fc2a-42aa-b987-e4b8d64974bc.jpg,stop,train
../data/hagrid_dataset/stop/50ba49f4-8636-4c76-a9bc-ab105ad4690a.jpg,stop,train
../data/hagrid_dataset/stop/ffd57c52-153d-4e65-8058-ef0f2964c1cd.jpg,stop,train
../data/hagrid_dataset/stop/a5c967bd-0ddb-4a37-823c-477e8e3354f5.jpg,stop,train
../data/hagrid_dataset/stop/ad02cfd5-d98d-43a3-be7e-32279bdf3ada.jpg,stop,train
../data/hagrid_dataset/stop/bf7a529d-250f-49d2-b0d2-ab445714628a.jpg,stop,train
../data/hagrid_dataset/stop/5eb88c7c-156a-4641-bf81-47b31fdd2c87.jpg,stop,train
../data/hagrid_dataset/stop/4255e769-4fef-428c-8f7f-16be477649fa.jpg,stop,train
../data/hagrid_dataset/stop/95b00f7a-73e1-4425-be7d-d76e302e0d5f.jpg,stop,train
../data/hagrid_dataset/stop/ff6ede40-d18e-47b5-85b0-1371e092c0df.jpg,stop,train
../data/hagrid_dataset/stop/55d48adc-b397-4412-bca0-d7146e0ecf3b.jpg,stop,train
../data/hagrid_dataset/stop/18a74fb5-e409-44c7-8755-ee1fb171c749.jpg,stop,train
../data/hagrid_dataset/stop/15b2fd80-feee-48c2-893f-cd34957e38c3.jpg,stop,train
../data/hagrid_dataset/stop/5281e970-f7f4-4d2d-af4c-e01c3c47c838.jpg,stop,train
../data/hagrid_dataset/stop/1c39f640-3252-4368-ab81-6ca84543d1af.jpg,stop,train
../data/hagrid_dataset/stop/6f9755e6-8840-4f35-8b9d-cf64d609d54b.jpg,stop,train
../data/hagrid_dataset/stop/75b87301-c714-45ce-97ca-99c053a54cda.jpg,stop,train
../data/hagrid_dataset/stop/c1069d1d-258b-434b-a76b-6ef5de0e1b65.jpg,stop,train
../data/hagrid_dataset/stop/f00fab9c-d2e8-4de8-b969-516459983aa4.jpg,stop,train
../data/hagrid_dataset/stop/07f4984e-fae4-4773-a2cc-a92d41327b72.jpg,stop,train
../data/hagrid_dataset/stop/6bdc10f3-2f49-4ca2-a6be-707919e61db6.jpg,stop,train
../data/hagrid_dataset/stop/fbcf6f32-b964-4d07-8073-e617c5e1f7b5.jpg,stop,train
../data/hagrid_dataset/stop/e3066e9e-6e6b-4f6b-a2cd-b6c77539274a.jpg,stop,train
../data/hagrid_dataset/stop/eece3a3a-df60-4f56-a403-04085bb6b05e.jpg,stop,train
../data/hagrid_dataset/stop/2af7da6c-7069-4366-ac6b-031d18b90b71.jpg,stop,train
../data/hagrid_dataset/stop/0cfb2f67-f2c1-4bd1-9ef8-ebb44e5e9da1.jpg,stop,train
../data/hagrid_dataset/stop/e6379249-965d-4471-9d0a-811c333ae055.jpg,stop,train
../data/hagrid_dataset/stop/9ef74c35-a539-4301-bc67-5bffb0975a12.jpg,stop,train
../data/hagrid_dataset/stop/dbdaf603-40ea-470d-8652-c22693fa0ede.jpg,stop,train
../data/hagrid_dataset/stop/27f54c99-4165-4455-b1d0-2fc2df4a52b8.jpg,stop,train
../data/hagrid_dataset/stop/f6a0e477-cac9-44fd-bbbc-df090feb630d.jpg,stop,train
../data/hagrid_dataset/stop/41065b2d-b803-43f0-ba3e-d0fa941a3f5b.jpg,stop,train
../data/hagrid_dataset/stop/790dc6ce-a9bd-43d8-acb4-bb532cb22f24.jpg,stop,train
../data/hagrid_dataset/stop/f3422b27-ca55-4b22-841f-b44087d36957.jpg,stop,train
../data/hagrid_dataset/stop/c1182fd6-5de3-4852-a125-44219b52134f.jpg,stop,train
../data/hagrid_dataset/stop/79ad9ff3-e2d2-43f4-b081-2e462208130e.jpg,stop,train
../data/hagrid_dataset/stop/e2f25990-274d-4a88-b7c7-c1959c4ab110.jpg,stop,train
../data/hagrid_dataset/stop/7e6e94c9-e178-465f-8432-4bec792cbe7f.jpg,stop,train
../data/hagrid_dataset/stop/7799eba1-3aec-43b1-bcaf-bcf69ea04a88.jpg,stop,train
../data/hagrid_dataset/stop/530fe9a5-b5a4-4abe-a240-aa060c78c96f.jpg,stop,train
../data/hagrid_dataset/stop/37bd8b67-fb82-4c2d-a298-754a13dbd60a.jpg,stop,train
../data/hagrid_dataset/stop/e1b759d1-1a22-4239-a21a-db0595806c48.jpg,stop,train
../data/hagrid_dataset/stop/0a63b2bd-91d7-4a32-96c4-30b7ed8640e0.jpg,stop,train
../data/hagrid_dataset/stop/fe06d97f-fb22-4aef-ad1e-ae80706fdbb8.jpg,stop,train
../data/hagrid_dataset/stop/538ffe4b-6cab-45b4-9058-b9f5376cab94.jpg,stop,train
../data/hagrid_dataset/stop/8e2e65dc-e440-4511-98c0-c8959f666e61.jpg,stop,train
../data/hagrid_dataset/stop/96c57697-b730-4851-8a84-d836316191cc.jpg,stop,train
../data/hagrid_dataset/stop/15a1918d-df33-406e-bc82-a10004a81582.jpg,stop,train
../data/hagrid_dataset/stop/364a98d3-c8a5-4725-a1be-67c90978d5a9.jpg,stop,train
../data/hagrid_dataset/stop/67ab4fe7-f114-4397-963a-9a1988965dec.jpg,stop,train
../data/hagrid_dataset/stop/8d88aa2d-b883-416e-8187-64c7bb0ed2d0.jpg,stop,train
../data/hagrid_dataset/stop/e7ffbcc4-2bcb-45c6-9067-e3d285cfe125.jpg,stop,train
../data/hagrid_dataset/stop/3522f343-3634-40fd-864a-e0b4c7a55b1f.jpg,stop,train
../data/hagrid_dataset/stop/b18f5a30-4031-4686-bb9d-d5d0b3c0297e.jpg,stop,train
../data/hagrid_dataset/stop/e13df7b3-49e7-45cd-ae45-b9013037af69.jpg,stop,train
../data/hagrid_dataset/stop/80ee48d9-41fb-4d78-a529-f783d5b041d9.jpg,stop,train
../data/hagrid_dataset/stop/5f74bf05-166c-469c-9ec9-ded5154e3cbe.jpg,stop,train
../data/hagrid_dataset/stop/9aba5948-2793-400d-849b-4735b3602570.jpg,stop,train
../data/hagrid_dataset/stop/6c877d0b-af9b-4852-a313-049deec1134d.jpg,stop,train
../data/hagrid_dataset/stop/92e52450-6d14-44b5-8fc9-8e44579a6675.jpg,stop,train
../data/hagrid_dataset/stop/da494108-cf27-47a0-b214-ef94be3f513f.jpg,stop,train
../data/hagrid_dataset/stop/0acf1027-0a6b-4c5b-a77a-09550a9b3d5d.jpg,stop,train
../data/hagrid_dataset/stop/01abbf93-bec2-48a2-951a-a283a2ced569.jpg,stop,train
../data/hagrid_dataset/stop/bbd2ebc1-36b6-4249-94c9-edd301b6f71e.jpg,stop,train
../data/hagrid_dataset/stop/32f66d3b-d6bc-4bf8-9d5a-30566caae29b.jpg,stop,train
../data/hagrid_dataset/stop/974d7f18-a3ae-44a1-a076-c647f20cb723.jpg,stop,train
../data/hagrid_dataset/stop/b14dc280-f220-4862-8456-70bc1f2790d8.jpg,stop,train
../data/hagrid_dataset/stop/c1ea6862-73b4-4f7a-9e00-a5fdc79c628a.jpg,stop,train
../data/hagrid_dataset/stop/84c6dec5-b381-403f-b4e8-0102cc95b75d.jpg,stop,train
../data/hagrid_dataset/stop/7699dd67-b4ec-4042-9c2d-499d8f7f89da.jpg,stop,train
../data/hagrid_dataset/stop/4276a8cb-878a-4e1b-9a20-08d14f2e524b.jpg,stop,train
../data/hagrid_dataset/stop/0353921c-71f6-4459-bf80-727fb113f19d.jpg,stop,train
../data/hagrid_dataset/stop/b8494641-0f55-48c1-8953-a670225f1a01.jpg,stop,train
../data/hagrid_dataset/stop/22eb88ff-8627-4df0-a8b6-3cc435278c1e.jpg,stop,train
../data/hagrid_dataset/stop/4fc580c1-6aa2-4191-a6ea-85a9ab80d021.jpg,stop,train
../data/hagrid_dataset/stop/5ae4e38e-13ef-4566-9c1b-9efd39167484.jpg,stop,train
../data/hagrid_dataset/stop/16af9d10-124b-4b9b-8253-9fcf174f4101.jpg,stop,train
../data/hagrid_dataset/stop/39c95418-95f9-43dc-a8c8-241a7ade3f59.jpg,stop,train
../data/hagrid_dataset/stop/2a992906-6fe6-45e5-8b8e-317d40fe78ed.jpg,stop,train
../data/hagrid_dataset/stop/a8b012ba-9baa-4361-879c-792c848819ed.jpg,stop,train
../data/hagrid_dataset/stop/4e052937-3ad4-4913-8c03-3f5ca91a30d1.jpg,stop,train
../data/hagrid_dataset/stop/1631922d-3110-409c-aee5-f259ac123f61.jpg,stop,train
../data/hagrid_dataset/stop/618fce23-b12b-45cd-81f9-db3d66c0b1d8.jpg,stop,train
../data/hagrid_dataset/stop/0630e2e5-ae46-4b9f-90b4-8eb0ac2ee498.jpg,stop,train
../data/hagrid_dataset/stop/776ade7f-530c-46fb-820e-d52013eec573.jpg,stop,train
../data/hagrid_dataset/stop/ebe1ae3b-7ab4-4186-ba35-c15620289bb2.jpg,stop,train
../data/hagrid_dataset/stop/b560b9b5-53f5-4bf7-b23f-3dd3a1766907.jpg,stop,train
../data/hagrid_dataset/stop/ccfb4b38-e93f-4284-bb32-cbdc68bb2909.jpg,stop,train
../data/hagrid_dataset/stop/1984e3c6-2665-4e22-8f1b-ec8db085496e.jpg,stop,train
../data/hagrid_dataset/stop/4401d465-f8f9-4d9f-b4fb-8c2ede5b144f.jpg,stop,train
../data/hagrid_dataset/stop/5676f725-1ac6-4ba0-a733-fc745050b297.jpg,stop,train
../data/hagrid_dataset/stop/337307f8-1b00-4a9a-a893-a8738f02b9f3.jpg,stop,train
../data/hagrid_dataset/stop/b4701798-ed12-4651-ae31-6367199b7aed.jpg,stop,train
../data/hagrid_dataset/stop/b115acbc-2a40-434d-8ec8-9fcc23122e44.jpg,stop,train
../data/hagrid_dataset/stop/c9f80321-79dd-4969-8777-65a27356f127.jpg,stop,train
../data/hagrid_dataset/stop/2675501a-2454-460c-af99-c099b5d77660.jpg,stop,train
../data/hagrid_dataset/stop/d6378b0b-1152-4264-9953-d642227049b0.jpg,stop,train
../data/hagrid_dataset/stop/f1cc0786-ee80-46c3-b9df-ad08b61154a9.jpg,stop,train
../data/hagrid_dataset/stop/c24f77a4-8b56-46dd-b2f1-685967228604.jpg,stop,train
../data/hagrid_dataset/stop/d2c73a26-eda7-4b64-9b94-dded867dcf3f.jpg,stop,train
../data/hagrid_dataset/stop/e1cd962f-9b70-4bbc-961b-6869efd6ae95.jpg,stop,train
../data/hagrid_dataset/stop/69cf0aae-3794-403c-a32d-46969469cb9d.jpg,stop,train
../data/hagrid_dataset/stop/467de4b8-2d0c-4952-bfd0-0ee15dfe6a28.jpg,stop,train
../data/hagrid_dataset/stop/b513ad49-b622-4285-8a62-2fbfa4f4bd51.jpg,stop,train
../data/hagrid_dataset/stop/bb13d2a3-24e9-4a14-a516-cd3edace7ce2.jpg,stop,train
../data/hagrid_dataset/stop/7244e0b1-2561-4bac-b9cf-95b2bcb23352.jpg,stop,train
../data/hagrid_dataset/stop/1175ea4f-085d-4b84-8818-1696e687d937.jpg,stop,train
../data/hagrid_dataset/stop/e13bcb04-221b-4c7a-93c1-b4fd4745d840.jpg,stop,train
../data/hagrid_dataset/stop/dbce8998-5c7a-4d70-84ea-25a35f738ebd.jpg,stop,train
../data/hagrid_dataset/stop/20147939-d145-4a9c-8d94-ef31009eb5b6.jpg,stop,train
../data/hagrid_dataset/stop/153c05ec-e39b-455a-a672-bdc2bbcbd5c2.jpg,stop,train
../data/hagrid_dataset/stop/ceb64fed-a53a-45df-a23d-7a8e1b4302da.jpg,stop,train
../data/hagrid_dataset/stop/1690afcd-3b49-4ab7-a65f-148584e445ad.jpg,stop,train
../data/hagrid_dataset/stop/bc5dd06c-aa7f-48e6-9274-f7e41e388011.jpg,stop,train
../data/hagrid_dataset/stop/6f08f5ba-7d12-4d6f-82cb-7842bf17f75a.jpg,stop,train
../data/hagrid_dataset/stop/f94980bf-c8c9-43ca-a560-cefa82d3ca2f.jpg,stop,train
../data/hagrid_dataset/stop/7bdc137d-9d54-447e-b451-c6c5deab1862.jpg,stop,train
../data/hagrid_dataset/stop/dde6e2e1-e536-4e98-897a-9e6fbd365162.jpg,stop,train
../data/hagrid_dataset/stop/8aff2738-360c-4c02-9b20-5c400d584e96.jpg,stop,train
../data/hagrid_dataset/stop/caea9328-2e0d-4762-86ad-f59bb0d8226d.jpg,stop,train
../data/hagrid_dataset/stop/64f08e1f-df52-4325-b9c2-e6e60e14c062.jpg,stop,train
../data/hagrid_dataset/stop/67b7dff1-7049-4404-afe0-70bb4a3cd107.jpg,stop,train
../data/hagrid_dataset/stop/bfb229df-c10d-4fbd-a63e-3333b5ba8510.jpg,stop,train
../data/hagrid_dataset/stop/5c6c3138-dfcc-4ea2-bc1c-b1a2539c6f5f.jpg,stop,train
../data/hagrid_dataset/stop/ced8adc4-2b7c-4410-bdcc-e2f098a85f9e.jpg,stop,train
../data/hagrid_dataset/stop/c81e090d-eb2c-4b85-978c-070360b0e740.jpg,stop,train
../data/hagrid_dataset/stop/3d05a9f9-a8a3-4206-9672-3a44173a32bb.jpg,stop,train
../data/hagrid_dataset/stop/cda67177-8259-42dd-baac-2304dafbba33.jpg,stop,train
../data/hagrid_dataset/stop/eb971952-5c3f-4945-9fb5-440ac68feffe.jpg,stop,train
../data/hagrid_dataset/stop/e68f89da-b3b6-4f31-b755-1558f4b2ec86.jpg,stop,train
../data/hagrid_dataset/stop/e6d73932-6e35-4d77-8c00-e6b105775ec6.jpg,stop,train
../data/hagrid_dataset/stop/b888bcb9-bcc0-4f35-ab2b-9ec894cb023d.jpg,stop,train
../data/hagrid_dataset/stop/04f22cbb-7e99-4859-91af-c822da73d7e2.jpg,stop,train
../data/hagrid_dataset/stop/92cf99b5-ed5a-41a8-bf6f-fbc99af5d3dc.jpg,stop,train
../data/hagrid_dataset/stop/0e8602c5-8d05-41fe-aa90-ed4340545d52.jpg,stop,train
../data/hagrid_dataset/stop/a0b527e9-3b3f-447a-b95b-3a093135f4f7.jpg,stop,train
../data/hagrid_dataset/stop/bb982a4e-2ffc-4bbd-a4c1-4c4888907dc6.jpg,stop,train
../data/hagrid_dataset/stop/3194d66a-abb7-4b30-b37c-2a798f849407.jpg,stop,train
../data/hagrid_dataset/stop/25ee1dc9-709a-433a-bd4f-4625910991ca.jpg,stop,train
../data/hagrid_dataset/stop/73400bc1-8006-436f-84a3-7630857199fd.jpg,stop,train
../data/hagrid_dataset/stop/d6bd4677-31ee-4a0b-b829-dca70065e618.jpg,stop,train
../data/hagrid_dataset/stop/214d9cec-7524-4b53-a077-d574857300e5.jpg,stop,train
../data/hagrid_dataset/stop/396d7606-023a-418f-ba44-82e9946f929b.jpg,stop,train
../data/hagrid_dataset/stop/3840ac1d-0a16-47f9-9daa-c4df03ea155b.jpg,stop,train
../data/hagrid_dataset/stop/05622dc7-a0a2-43f0-bde5-b81d0d820a04.jpg,stop,train
../data/hagrid_dataset/stop/e77bcc0e-3bd2-407d-bfd7-bf39ee41ca6d.jpg,stop,train
../data/hagrid_dataset/stop/5311623f-c7cd-42f3-8a66-f58b2acabce2.jpg,stop,train
../data/hagrid_dataset/stop/8ed33e57-0796-461e-b66a-4bbbd29efb98.jpg,stop,train
../data/hagrid_dataset/stop/dd6d8a21-b1a9-4665-a9dd-b8d056788e00.jpg,stop,train
../data/hagrid_dataset/stop/6973c271-3b2f-4464-b1c6-4d039852496b.jpg,stop,train
../data/hagrid_dataset/stop/d9610bbf-e144-44ea-83b9-597359029cf5.jpg,stop,train
../data/hagrid_dataset/stop/baff1c1d-b04d-4a65-a07d-033e6ee5c5f4.jpg,stop,train
../data/hagrid_dataset/stop/e3618cf6-a366-4f04-bcc5-7637e30ce8df.jpg,stop,train
../data/hagrid_dataset/stop/355c3570-a895-4193-b6c6-b667d212fa18.jpg,stop,train
../data/hagrid_dataset/stop/f915b22f-2ce5-4ee7-ab57-2ff36f415aa1.jpg,stop,train
../data/hagrid_dataset/stop/8a3bf9c3-20a5-4f21-bd73-75b912778bc5.jpg,stop,train
../data/hagrid_dataset/stop/26a00c3f-9f21-4281-a87d-01055988ea26.jpg,stop,train
../data/hagrid_dataset/stop/8923bc2f-7ad8-4014-bb87-3c67cc5324a4.jpg,stop,train
../data/hagrid_dataset/stop/5efaa3ad-1134-4fc7-9e50-53f322974a67.jpg,stop,train
../data/hagrid_dataset/stop/cf5c2dd1-cc07-49b0-86ef-cae1471c674b.jpg,stop,train
../data/hagrid_dataset/stop/024bd96a-885c-4a8b-af88-b76fc600ab2b.jpg,stop,train
../data/hagrid_dataset/stop/5fdbec8f-8bf1-4db2-b39d-db05f6cd0194.jpg,stop,train
../data/hagrid_dataset/stop/8bf41840-3ea1-49e3-a656-3ced599f6ccb.jpg,stop,train
../data/hagrid_dataset/stop/605281d5-b408-40fa-a99b-9789c9d1188e.jpg,stop,train
../data/hagrid_dataset/stop/55d9679a-1d29-4c6f-a1ed-6863c98765d8.jpg,stop,train
../data/hagrid_dataset/stop/e77e341f-c6f8-43e3-828d-c033db9d7533.jpg,stop,train
../data/hagrid_dataset/stop/cab59c67-7db8-4d67-88b3-d0e757026e0d.jpg,stop,train
../data/hagrid_dataset/stop/77125665-6b6e-4a01-ae22-618b5026979d.jpg,stop,train
../data/hagrid_dataset/stop/b446c9ff-52a2-460f-9c5d-ae6d7a1b9b27.jpg,stop,train
../data/hagrid_dataset/stop/282b422a-e0fe-4817-9aae-38ff2fa406d7.jpg,stop,train
../data/hagrid_dataset/stop/e19e9c08-a531-4c7d-979e-221184d5d4b9.jpg,stop,train
../data/hagrid_dataset/stop/44d97fe8-ff69-4487-9663-c010e8f9958b.jpg,stop,train
../data/hagrid_dataset/stop/40082f42-9eb6-4909-9aac-0868b18d1a63.jpg,stop,train
../data/hagrid_dataset/stop/1146fda0-2ffb-487b-b9d5-3eb87cbb9cd3.jpg,stop,train
../data/hagrid_dataset/stop/6ef25abe-4bb4-44c8-82cd-edb748422aa3.jpg,stop,train
../data/hagrid_dataset/stop/be558326-bcd8-4a65-847d-0dddee37f684.jpg,stop,train
../data/hagrid_dataset/stop/0cbca263-bede-46d1-b44c-a5d3b4f9d36b.jpg,stop,train
../data/hagrid_dataset/stop/20164ff2-dcd1-40c0-9d37-45c944c85a21.jpg,stop,train
../data/hagrid_dataset/stop/786a9d38-ea55-4a7a-b669-e4232f89bccb.jpg,stop,train
../data/hagrid_dataset/stop/5d6a0deb-665a-434a-9a68-bba4b1519730.jpg,stop,train
../data/hagrid_dataset/stop/04bc9769-6096-4791-83b6-27e250c57eab.jpg,stop,train
../data/hagrid_dataset/stop/18c9e4b2-fe44-4ec5-ba8c-68419e055cfa.jpg,stop,train
../data/hagrid_dataset/stop/62370038-8eba-45d9-b918-41901634285a.jpg,stop,train
../data/hagrid_dataset/stop/e1b2d123-8cb2-4969-bfa9-6c2554b51ccf.jpg,stop,train
../data/hagrid_dataset/stop/1726a5b3-91c0-437b-8053-8debf5a9f007.jpg,stop,train
../data/hagrid_dataset/stop/17b6e831-95b7-4e5c-9b80-194a8c8dc404.jpg,stop,train
../data/hagrid_dataset/stop/0e1576c6-e29d-4902-bd8c-e31793080c26.jpg,stop,train
../data/hagrid_dataset/stop/86cc8c27-9fbb-44b2-b27a-c6ec288d8d9e.jpg,stop,train
../data/hagrid_dataset/stop/bd03879e-9ff3-414f-a0ac-454f16055083.jpg,stop,train
../data/hagrid_dataset/stop/4587df7f-14ed-43d4-aa2a-33526046961b.jpg,stop,train
../data/hagrid_dataset/stop/a2dd5d91-917e-433d-8734-8c4359c6d37c.jpg,stop,train
../data/hagrid_dataset/stop/3381e421-d580-48cc-8c33-9f84c43677ec.jpg,stop,train
../data/hagrid_dataset/stop/3b916a92-d2b0-44f1-989e-a2b3c606598c.jpg,stop,train
../data/hagrid_dataset/stop/7ccbef92-78f0-470b-86fc-3c891cde9b99.jpg,stop,train
../data/hagrid_dataset/stop/0e506d08-41cb-4e7c-8b2c-85f107773669.jpg,stop,train
../data/hagrid_dataset/stop/14e506a6-ef66-4f95-be4b-842334c889d0.jpg,stop,train
../data/hagrid_dataset/stop/c959ce49-e62d-4ae7-a09f-ae723529267b.jpg,stop,train
../data/hagrid_dataset/stop/1e3567df-56df-42ce-9c2b-3b121f109d6b.jpg,stop,train
../data/hagrid_dataset/stop/cf5cdd35-4186-411e-9a47-e06549e67b7d.jpg,stop,train
../data/hagrid_dataset/stop/177a3b68-e64a-4939-bfc8-77d36b34acc4.jpg,stop,train
../data/hagrid_dataset/stop/bd192c7d-abdc-4e3a-bdc4-71cd516bf1e3.jpg,stop,train
../data/hagrid_dataset/stop/d915fc8a-1126-4de4-b40f-e1d6b8c82b94.jpg,stop,train
../data/hagrid_dataset/stop/7551815b-e4c4-46f9-8921-69038e3fb871.jpg,stop,train
../data/hagrid_dataset/stop/e5b14cba-0102-480d-b877-13f4b15c8d52.jpg,stop,train
../data/hagrid_dataset/stop/257f1d84-b852-4802-8174-fff1f3491edc.jpg,stop,train
../data/hagrid_dataset/stop/8c3eb628-9505-4a5e-8bba-fd0e59173381.jpg,stop,train
../data/hagrid_dataset/stop/3e48ebf6-bc5a-49d9-9ca5-024f2b65fd6e.jpg,stop,train
../data/hagrid_dataset/stop/ce4113f6-6fb4-4ef3-903e-51eee27b305e.jpg,stop,train
../data/hagrid_dataset/stop/39ccb014-ee34-45e1-a6cf-4d04222746d2.jpg,stop,train
../data/hagrid_dataset/stop/a791695e-3e0b-483c-9089-692d4f871f2c.jpg,stop,train
../data/hagrid_dataset/stop/112684d4-857e-4d69-b925-881a087c3ea8.jpg,stop,train
../data/hagrid_dataset/stop/b7e84f66-81ae-4427-b1fe-0a5deff71878.jpg,stop,train
../data/hagrid_dataset/stop/e588d391-ebc3-4f9d-8acb-e80c522f4ad3.jpg,stop,train
../data/hagrid_dataset/stop/410e34c1-5179-47c8-95c2-902d59ea7654.jpg,stop,train
../data/hagrid_dataset/stop/1d05c594-462e-418c-97f4-3109e9898dcf.jpg,stop,train
../data/hagrid_dataset/stop/00b34b7a-271f-45f3-b86d-bd64e30c731c.jpg,stop,train
../data/hagrid_dataset/stop/8ab38cd7-947d-40c1-aa8e-7b6fb7a3ab6a.jpg,stop,train
../data/hagrid_dataset/stop/d0439186-745a-46bb-8772-b6a4e33c8a75.jpg,stop,train
../data/hagrid_dataset/stop/4703c693-dd5d-48fa-871b-01a8e3fed2f4.jpg,stop,train
../data/hagrid_dataset/stop/dd5539de-31c9-4550-9dcd-880aa4850bb9.jpg,stop,train
../data/hagrid_dataset/stop/ff56009d-ba83-459d-83cb-f68529585bb5.jpg,stop,train
../data/hagrid_dataset/stop/f09bf488-2759-45b4-b20d-4578e5808b23.jpg,stop,train
../data/hagrid_dataset/stop/0bd5ebbe-bade-4ff8-82c6-443dad481fa9.jpg,stop,train
../data/hagrid_dataset/stop/f675415d-1d65-4aa1-81b5-1ce3b276c957.jpg,stop,train
../data/hagrid_dataset/stop/a9541dbc-b6e9-4624-b720-86852c64a159.jpg,stop,train
../data/hagrid_dataset/stop/4cd75047-b8a0-4243-bee6-85773dbbc15b.jpg,stop,train
../data/hagrid_dataset/stop/40373076-444a-4719-8038-bbe586044846.jpg,stop,train
../data/hagrid_dataset/stop/f757a921-a8b8-4ff5-8a86-29a6a2304220.jpg,stop,train
../data/hagrid_dataset/stop/870f8b73-f41b-46dd-a743-c06b32d781f2.jpg,stop,train
../data/hagrid_dataset/stop/8cc53a30-cf12-4c1f-b0c5-52dff9bdf29a.jpg,stop,train
../data/hagrid_dataset/stop/bcbee7bd-6753-482b-91eb-745798651e30.jpg,stop,train
../data/hagrid_dataset/stop/8aeeda22-3f90-48ac-99ed-bfd749a17c48.jpg,stop,train
../data/hagrid_dataset/stop/46db6e4a-9681-4592-8a6d-0eb2eda85b80.jpg,stop,train
../data/hagrid_dataset/stop/ffdfd0f4-67e0-40fc-91d1-7d296551dfd6.jpg,stop,train
../data/hagrid_dataset/stop/15ea3f3c-df3f-4622-b2d0-8e1297584183.jpg,stop,train
../data/hagrid_dataset/stop/69edb752-3b16-45b0-94f9-bbd11e02c307.jpg,stop,train
../data/hagrid_dataset/stop/47c11f82-fbaa-42fc-9b9a-5e5534adcb80.jpg,stop,train
../data/hagrid_dataset/stop/38e6d87d-f323-431b-8bcb-405ed9834d90.jpg,stop,train
../data/hagrid_dataset/stop/3706c05f-7b45-4024-9d00-9808a30186c5.jpg,stop,train
../data/hagrid_dataset/stop/4f4529e8-9a6f-40ed-ae5e-d54359f19d59.jpg,stop,train
../data/hagrid_dataset/stop/8e74b9ab-0527-4678-ba28-bf774a5ea16d.jpg,stop,train
../data/hagrid_dataset/stop/216a1f37-b403-4467-845e-6c9b97c7c8e4.jpg,stop,train
../data/hagrid_dataset/stop/12f1fd1c-c180-43a2-92ae-904903ef5487.jpg,stop,train
../data/hagrid_dataset/stop/cb67d68b-9273-4f49-a05f-16cbfcf9d4b5.jpg,stop,train
../data/hagrid_dataset/stop/04e52786-f3ff-463f-a861-2c7ea0fd6bb8.jpg,stop,train
../data/hagrid_dataset/stop/eadc077f-0a67-4574-8436-8bcb1c3d7b59.jpg,stop,train
../data/hagrid_dataset/stop/031dfed6-f193-46dc-8d74-0af49f41973e.jpg,stop,train
../data/hagrid_dataset/stop/b4956112-efd3-48fa-8531-b4720f4cc6b8.jpg,stop,train
../data/hagrid_dataset/stop/44fea0e3-3167-4d15-89f5-82f5500ebee6.jpg,stop,train
../data/hagrid_dataset/stop/b32b1a50-2e1b-4d36-b6f3-0921b1f09027.jpg,stop,train
../data/hagrid_dataset/stop/32ada8cd-d934-496a-8bac-0324498f82ca.jpg,stop,train
../data/hagrid_dataset/stop/14759978-c0a3-4c9b-813c-b71ec89c3314.jpg,stop,train
../data/hagrid_dataset/stop/2e937137-06cf-44c7-9a29-03e80c398077.jpg,stop,train
../data/hagrid_dataset/stop/99589782-767c-4540-8c61-c8974f6f1fa9.jpg,stop,train
../data/hagrid_dataset/stop/a6ccae5c-3fec-4d54-978a-a4f416a06cd5.jpg,stop,train
../data/hagrid_dataset/stop/93f6b9e9-441b-4c88-b507-576428cb5d2f.jpg,stop,train
../data/hagrid_dataset/stop/39d4c567-1616-4efe-b449-f8827dc73177.jpg,stop,train
../data/hagrid_dataset/stop/19072d87-761d-4646-a3ab-24564d8939f7.jpg,stop,train
../data/hagrid_dataset/stop/39addda1-91ce-46fd-a1f7-6e5c15426cf2.jpg,stop,train
../data/hagrid_dataset/stop/9b0ffe46-0e12-490d-9b1e-101a3d636f0c.jpg,stop,train
../data/hagrid_dataset/stop/c75af8aa-1c67-4557-98af-8b98f698341c.jpg,stop,train
../data/hagrid_dataset/stop/ee7c94aa-5b57-4f9b-84b8-c8cd25f43e29.jpg,stop,train
../data/hagrid_dataset/stop/e23b2587-0eac-4622-8dfc-71e5299ed99d.jpg,stop,train
../data/hagrid_dataset/stop/c78a08f1-5077-402f-b366-d1f4daf5fd40.jpg,stop,train
../data/hagrid_dataset/stop/8b1480c6-757a-4a37-a2f5-babb88c6c3cb.jpg,stop,train
../data/hagrid_dataset/stop/c1c456af-e686-4074-bed0-d514892da13c.jpg,stop,train
../data/hagrid_dataset/stop/6a5a0817-e31a-44be-9e65-baae3654f3dc.jpg,stop,train
